per;hogar;dpto;p3271;p6040;p6030s3;p3042;p3042s1;p3042s2;inglabo
2024;1;50;1;25;1999;4;1;;1300000
2024;1;50;1;59;1965;1;0;;1500000
2024;1;50;1;30;1994;5;2;;1800000
2024;1;50;1;65;1959;3;5;;1300000
2024;1;50;1;33;1991;3;4;;2800000
2024;1;50;1;44;1980;5;2;;2500000
2024;1;50;1;50;1974;5;2;;1200000
2024;1;50;2;24;2000;5;2;;1200000
2024;1;50;2;34;1990;5;2;;1300000
2024;1;50;1;36;1988;3;1;;1300000
2024;1;50;2;34;1990;4;1;;575000
2024;1;50;1;45;1979;4;1;;575000
2024;1;50;1;56;1968;5;2;;2000000
2024;1;50;1;36;1988;5;2;;1300000
2024;1;50;1;66;1958;3;1;;933000
2024;1;50;1;18;2006;3;5;;500000
2024;1;50;1;55;1969;1;0;;1680000
2024;1;50;1;23;2001;5;2;;1500000
2024;1;50;1;45;1979;4;4;;1084000
2024;1;50;1;24;2000;5;2;;1700000
2024;1;50;1;44;1980;5;2;;1300000
2024;1;50;1;20;2004;5;2;;1300000
2024;1;50;1;62;1962;1;0;;1300000
2024;1;50;1;68;1955;1;0;;500000
2024;1;50;1;32;1992;5;2;;1300000
2024;1;50;2;26;1998;5;2;;1300000
2024;1;50;1;59;1965;1;0;;900000
2024;1;50;1;52;1972;11;2;421;7500000
2024;1;50;1;39;1985;11;2;613;3500000
2024;1;50;1;37;1987;10;2;732;5000000
2024;1;50;1;24;2000;6;2;;1750000
2024;1;50;1;42;1982;3;3;;1462000
2024;1;50;2;36;1988;5;2;;1500000
2024;1;50;2;48;1976;8;4;913;2000000
2024;1;50;2;20;2004;10;8;841;4200000
2024;1;50;1;34;1990;5;2;;1400000
2024;1;50;2;37;1987;10;10;313;4300000
2024;1;50;1;24;2000;5;2;;1800000
2024;1;50;2;34;1990;8;4;111;1300000
2024;1;50;1;30;1994;5;2;;8700000
2024;1;50;2;21;2003;5;2;;1200000
2024;1;50;2;62;1962;1;0;;400000
2024;1;50;2;40;1984;5;2;;600000
2024;1;50;1;28;1996;5;2;;1300000
2024;1;50;1;61;1963;3;3;;1500000
2024;1;50;1;79;1945;3;4;;900000
2024;1;50;2;51;1973;4;1;;580000
2024;1;50;1;57;1967;1;0;;1800000
2024;1;50;1;48;1976;4;4;;1600000
2024;1;50;1;73;1951;1;0;;250000
2024;1;50;1;59;1965;4;2;;1600000
2024;1;50;2;48;1976;5;2;;1300000
2024;1;50;1;57;1967;3;4;;1300000
2024;1;50;1;28;1996;4;4;;1500000
2024;1;50;1;56;1968;3;2;;1300000
2024;1;50;1;23;2001;5;2;;1700000
2024;1;50;1;54;1970;4;1;;1300000
2024;1;50;1;46;1978;5;2;;1800000
2024;1;50;1;62;1962;4;3;;1980000
2024;1;50;1;54;1970;1;0;;1830000
2024;1;50;1;37;1987;3;2;;1900000
2024;1;50;1;46;1978;3;4;;1300000
2024;1;50;2;63;1961;3;5;;1600000
2024;1;50;1;74;1950;5;2;;1350000
2024;1;50;1;49;1975;5;2;;3180000
2024;1;50;2;29;1995;10;2;811;2880000
2024;1;50;1;38;1986;3;3;;3700000
2024;1;50;1;55;1969;3;3;;2000000
2024;1;50;1;42;1982;10;10;188;5000000
2024;1;50;2;36;1988;10;18;421;7000000
2024;1;50;1;32;1992;3;5;;1300000
2024;1;50;1;30;1994;4;1;;1300000
2024;1;50;1;21;2003;5;2;;1300000
2024;1;50;2;31;1993;5;2;;320000
2024;1;50;1;24;2000;5;2;;1300000
2024;1;50;1;53;1971;3;5;;1300000
2024;1;50;1;35;1989;8;4;613;4000000
2024;1;50;1;55;1969;3;5;;1600000
2024;1;50;1;38;1986;8;4;413;1300000
2024;1;50;1;25;1999;5;2;;1300000
2024;1;50;2;33;1991;8;4;415;1300000
2024;1;50;1;37;1987;4;3;;1300000
2024;1;50;2;44;1980;8;4;1088;1150000
2024;1;50;2;34;1990;8;4;913;1800000
2024;1;50;1;16;2008;5;2;;600000
2024;1;50;1;29;1995;5;2;;1300000
2024;1;50;1;21;2003;5;2;;1300000
2024;1;50;2;41;1983;3;5;;1300000
2024;1;50;1;42;1982;3;2;;1300000
2024;1;50;2;45;1979;5;2;;900000
2024;1;50;1;53;1971;3;3;;1300000
2024;1;50;1;23;2001;9;6;811;600000
2024;1;50;1;41;1983;8;4;713;1400000
2024;1;50;1;35;1989;3;1;;1300000
2024;1;50;1;33;1991;4;3;;1400000
2024;1;50;1;25;1999;4;1;;1620000
2024;1;50;1;42;1982;5;2;;1400000
2024;1;50;1;54;1970;5;2;;1600000
2024;1;50;2;33;1991;11;2;412;5700000
2024;1;50;1;24;2000;10;4;888;1720000
2024;1;50;2;24;2000;10;10;731;1300000
2024;1;50;1;53;1971;3;1;;1300000
2024;1;50;1;41;1983;3;4;;1300000
2024;1;50;1;40;1984;4;2;;950000
2024;1;50;2;39;1985;3;2;;600000
2024;1;50;2;51;1973;5;2;;1300000
2024;1;50;2;23;2001;8;4;913;1300000
2024;1;50;1;28;1996;6;2;;4200000
2024;1;50;1;67;1957;3;2;;1300000
2024;1;50;1;45;1979;1;0;;1300000
2024;1;50;1;26;1998;4;4;;1300000
2024;1;50;1;49;1975;3;4;;1600000
2024;1;50;1;16;2008;4;4;;1050000
2024;1;50;1;54;1970;1;0;;1100000
2024;1;50;1;46;1978;5;2;;1300000
2024;1;50;1;62;1962;3;5;;1150000
2024;1;50;1;56;1968;1;0;;1100000
2024;1;50;1;61;1962;3;5;;2700000
2024;1;50;1;74;1950;5;2;;1700000
2024;1;50;2;44;1980;5;2;;1200000
2024;1;50;2;36;1988;5;2;;1600000
2024;1;50;2;32;1992;5;2;;600000
2024;1;50;1;65;1959;1;0;;500000
2024;1;50;1;30;1994;5;2;;3840000
2024;1;50;2;49;1975;10;10;112;2400000
2024;1;50;1;46;1977;8;4;413;1300000
2024;1;50;1;56;1968;3;2;;1300000
2024;1;50;1;22;2002;5;2;;1500000
2024;1;50;2;20;2004;4;4;;1100000
2024;1;50;1;31;1993;5;2;;1200000
2024;1;50;2;33;1991;10;10;315;2300000
2024;1;50;1;28;1996;4;1;;2520000
2024;1;50;1;25;1999;4;4;;1300000
2024;1;50;2;43;1981;3;5;;500000
2024;1;50;1;30;1994;10;10;719;3900000
2024;1;50;2;73;1951;3;5;;600000
2024;1;50;1;66;1958;3;2;;1500000
2024;1;50;2;20;2004;5;2;;1540000
2024;1;50;1;44;1980;4;3;;1400000
2024;1;50;2;67;1957;3;5;;600000
2024;1;50;1;75;1949;3;2;;1300000
2024;1;50;1;17;2007;4;2;;1200000
2024;1;50;2;81;1943;3;5;;1200000
2024;1;50;2;42;1982;10;10;413;2000000
2024;1;50;1;33;1991;5;2;;1500000
2024;1;50;2;50;1974;5;2;;400000
2024;1;50;1;29;1995;5;2;;1300000
2024;1;50;1;63;1961;3;5;;1200000
2024;1;50;1;40;1984;3;3;;1300000
2024;1;50;1;39;1985;6;2;;1400000
2024;1;50;1;42;1982;10;10;711;6000000
2024;1;50;2;34;1990;10;10;113;5000000
2024;1;50;1;45;1979;3;5;;1300000
2024;1;50;2;40;1984;3;4;;1650000
2024;1;50;1;63;1961;3;5;;900000
2024;1;50;2;36;1987;8;4;913;1800000
2024;1;50;1;42;1982;5;1;;1400000
2024;1;50;2;36;1988;3;3;;600000
2024;1;50;2;21;2003;5;2;;900000
2024;1;50;1;34;1990;4;2;;1200000
2024;1;50;1;45;1979;5;2;;1500000
2024;1;50;1;31;1993;5;2;;1300000
2024;1;50;2;32;1992;8;4;916;1700000
2024;1;50;1;34;1990;5;2;;1300000
2024;1;50;2;34;1990;3;5;;1200000
2024;1;50;1;54;1970;3;5;;600000
2024;1;50;1;39;1985;11;2;413;4500000
2024;1;50;2;23;2001;8;4;411;2000000
2024;1;50;1;43;1981;5;2;;2100000
2024;1;50;1;31;1993;5;2;;1800000
2024;1;50;2;27;1997;5;2;;500000
2024;1;50;2;39;1985;8;4;811;1200000
2024;1;50;2;21;2003;5;2;;1300000
2024;1;50;1;38;1986;5;2;;1300000
2024;1;50;1;47;1977;3;5;;1500000
2024;1;50;2;50;1974;5;2;;950000
2024;1;50;2;62;1962;3;5;;250000
2024;1;50;2;27;1997;6;2;;600000
2024;1;50;1;52;1972;3;2;;1500000
2024;1;50;1;23;2001;4;1;;1200000
2024;1;50;1;52;1972;3;5;;600000
2024;1;50;1;55;1969;3;5;;1550000
2024;1;50;1;21;2003;5;2;;1300000
2024;1;50;1;42;1982;5;2;;1800000
2024;1;50;1;66;1957;3;5;;530000
2024;1;50;1;27;1997;5;2;;1400000
2024;1;50;1;49;1975;3;2;;1600000
2024;1;50;1;17;2007;4;1;;900000
2024;1;50;2;35;1989;3;4;;1400000
2024;1;50;1;47;1977;3;3;;1450000
2024;1;50;1;60;1964;4;1;;600000
2024;1;50;2;30;1994;10;10;711;1200000
2024;1;50;1;65;1959;3;5;;2000000
2024;1;50;1;61;1963;1;0;;600000
2024;1;50;1;69;1955;1;0;;1500000
2024;1;50;2;29;1995;5;1;;400000
2024;1;50;1;31;1993;8;4;529;1300000
2024;1;50;2;50;1974;4;2;;1700000
2024;1;50;1;63;1961;4;2;;1700000
2024;1;50;1;47;1977;3;2;;1400000
2024;1;50;1;56;1968;3;1;;250000
2024;1;50;1;28;1996;5;1;;1600000
2024;1;50;1;46;1978;3;5;;1700000
2024;1;50;1;36;1988;3;1;;1400000
2024;1;50;1;59;1965;3;3;;1200000
2024;1;50;2;20;2004;5;1;;1350000
2024;1;50;1;30;1994;4;1;;1650000
2024;1;50;1;65;1959;3;4;;500000
2024;1;50;1;49;1975;3;5;;1600000
2024;1;50;1;39;1985;5;2;;1300000
2024;1;50;1;26;1998;4;3;;2500000
2024;1;50;1;74;1950;3;5;;600000
2024;1;50;1;34;1990;3;4;;1500000
2024;1;50;1;26;1998;4;3;;1050000
2024;1;50;1;73;1951;1;0;;441600
2024;1;50;1;53;1971;3;2;;1600000
2024;1;50;1;30;1994;5;2;;1200000
2024;1;50;1;34;1990;3;3;;1500000
2024;1;50;1;35;1989;5;2;;1300000
2024;1;68;1;63;1961;4;2;;1600000
2024;1;68;1;47;1977;5;2;;500000
2024;1;68;1;26;1998;5;2;;1300000
2024;1;68;1;24;2000;9;6;713;1300000
2024;1;68;2;21;2003;9;6;413;1300000
2024;1;68;1;72;1952;3;1;;500000
2024;1;68;1;22;2002;8;3;714;1300000
2024;1;68;1;57;1967;9;6;713;13000000
2024;1;68;1;45;1979;3;5;;1600000
2024;1;68;1;36;1988;9;6;413;2000000
2024;1;54;1;47;1977;3;3;;600000
2024;1;54;1;24;2000;4;2;;600000
2024;1;76;2;29;;6;2;;1300000
2024;1;76;1;30;1994;10;3;719;2300000
2024;1;76;2;33;1991;10;10;1022;2500000
2024;1;76;1;62;1962;3;5;;1300000
2024;1;76;2;39;1985;6;2;;2000000
2024;1;76;1;58;1966;5;2;;2450000
2024;1;76;1;60;1964;4;3;;1800000
2024;1;76;1;59;1966;3;5;;1300000
2024;1;76;1;58;1966;3;2;;1600000
2024;1;76;1;22;2002;4;4;;1300000
2024;1;76;1;34;1990;6;2;;1200000
2024;1;76;1;21;2003;5;2;;1150000
2024;1;76;1;59;1965;5;2;;1800000
2024;1;76;2;32;1992;5;2;;1300000
2024;1;76;1;33;1991;5;2;;1700000
2024;1;76;2;60;1964;5;2;;600000
2024;1;76;1;30;1994;5;2;;1196000
2024;1;76;1;35;1989;8;4;715;4000000
2024;1;76;2;35;1989;5;2;;1200000
2024;1;76;2;60;1964;3;5;;490000
2024;1;76;1;66;1958;3;5;;360000
2024;1;76;1;48;1976;6;2;;915000
2024;1;76;1;62;1962;5;2;;1600000
2024;1;76;1;41;1983;3;5;;1300000
2024;1;76;1;59;1965;6;2;;1800000
2024;1;76;1;81;1943;1;0;;1200000
2024;1;76;1;59;1965;5;2;;1500000
2024;1;76;1;56;1969;3;2;;1200000
2024;1;76;1;22;2002;5;2;;820000
2024;1;76;1;62;1962;3;2;;3050000
2024;1;76;2;62;1962;3;2;;900000
2024;1;76;1;68;1956;1;0;;400000
2024;1;76;1;66;1958;5;2;;2000000
2024;1;76;2;48;1976;3;5;;1344000
2024;1;76;1;27;1997;4;4;;1450000
2024;1;76;2;49;1975;5;2;;1300000
2024;1;76;1;17;2007;5;2;;600000
2024;1;76;2;36;1988;5;2;;1100000
2024;1;76;1;35;1989;5;2;;5400000
2024;1;76;2;44;1980;4;1;;1300000
2024;1;76;1;29;1996;4;1;;1600000
2024;1;76;1;42;1982;5;2;;2500000
2024;1;76;1;31;1993;5;2;;1500000
2024;1;76;1;69;1955;5;2;;1200000
2024;1;76;1;53;1971;4;3;;1300000
2024;1;76;2;32;1992;5;2;;1500000
2024;1;76;1;41;1983;4;4;;1100000
2024;1;76;2;37;1987;5;2;;240000
2024;1;76;2;41;1983;4;3;;1600000
2024;1;76;1;42;1982;5;2;;1300000
2024;1;76;2;32;1992;5;2;;1300000
2024;1;76;1;51;1973;10;10;719;4000000
2024;1;76;1;46;1978;3;3;;1200000
2024;1;76;1;28;1996;5;2;;1300000
2024;1;76;1;24;2000;5;2;;1200000
2024;1;76;1;64;1960;4;3;;1200000
2024;1;76;2;30;1994;6;2;;1500000
2024;1;76;2;58;1966;10;10;411;2300000
2024;1;76;1;51;1973;9;6;1013;400000
2024;1;76;1;46;1978;10;10;719;4000000
2024;1;76;1;41;1983;5;2;;1300000
2024;1;76;2;66;1958;11;2;421;6250000
2024;1;76;1;31;1993;6;2;;1600000
2024;1;76;2;54;1970;4;2;;1150000
2024;1;76;1;52;1972;8;4;111;1300000
2024;1;76;2;61;1963;11;4;114;3600000
2024;1;76;1;42;1982;6;2;;2600000
2024;1;76;2;60;1964;5;2;;1300000
2024;1;76;2;33;1991;5;2;;1300000
2024;1;76;1;52;1972;12;4;119;2000000
2024;1;76;2;40;1984;11;2;421;3700000
2024;1;76;1;40;1984;10;10;421;1750000
2024;1;76;1;57;1967;5;2;;3800000
2024;1;76;1;37;1987;6;2;;1800000
2024;1;76;1;54;1970;5;2;;2000000
2024;1;76;1;28;1996;5;2;;630000
2024;1;76;1;43;1981;5;2;;2800000
2024;1;76;1;38;1986;5;2;;5650000
2024;1;76;1;60;1964;5;2;;1300000
2024;1;76;1;38;1986;6;2;;2400000
2024;1;76;2;20;2004;10;6;488;600000
2024;1;76;1;40;1984;5;2;;2500000
2024;1;76;1;28;1996;8;4;1041;2250000
2024;1;76;2;52;1972;5;2;;400000
2024;1;76;1;32;1992;10;8;912;1200000
2024;1;76;1;30;1994;5;2;;360000
2024;1;76;2;33;1991;5;2;;1300000
2024;1;76;1;35;1989;5;2;;1300000
2024;1;76;1;27;1997;5;2;;1620000
2024;1;76;2;32;1992;3;4;;600000
2024;1;76;1;43;1981;10;10;719;13000000
2024;1;76;2;54;1970;3;5;;250000
2024;1;76;2;29;1995;5;2;;544000
2024;1;76;2;56;1968;5;2;;900000
2024;1;76;2;70;1954;3;5;;400000
2024;1;76;1;70;1954;3;5;;400000
2024;1;76;2;39;1986;6;2;;1500000
2024;1;76;2;23;2001;10;5;411;1300000
2024;1;76;1;33;1991;4;3;;1300000
2024;1;76;1;31;1993;6;2;;1400000
2024;1;76;1;45;1980;4;4;;1300000
2024;1;76;1;34;1990;6;2;;1600000
2024;1;76;1;43;1981;3;3;;1200000
2024;1;76;1;60;1965;9;6;11;1300000
2024;1;76;2;28;1996;6;2;;1700000
2024;1;76;1;33;1991;6;2;;1300000
2024;1;76;1;37;1987;4;4;;1300000
2024;1;76;2;23;2001;5;2;;1300000
2024;1;76;2;27;1997;10;7;413;1600000
2024;1;76;1;39;1985;5;2;;1300000
2024;1;76;1;39;1985;3;5;;1800000
2024;1;76;1;27;1997;5;2;;1400000
2024;1;76;1;34;1990;5;2;;1300000
2024;1;76;1;30;1994;4;4;;1300000
2024;1;76;1;73;1951;1;0;;476000
2024;1;76;1;39;1985;3;5;;600000
2024;1;76;1;49;1975;5;2;;400000
2024;1;76;1;47;1977;5;1;;600000
2024;1;76;1;55;1969;3;5;;6600000
2024;1;76;1;70;1954;3;5;;500000
2024;1;76;1;50;1974;3;4;;1600000
2024;1;76;2;23;2001;5;2;;1300000
2024;1;76;1;29;1995;6;2;;1600000
2024;1;76;2;64;1960;3;3;;600000
2024;1;76;1;56;1968;5;2;;1300000
2024;1;76;1;56;1968;3;2;;1200000
2024;1;76;2;49;1975;3;5;;360000
2024;1;76;1;27;1997;8;4;619;1300000
2024;1;76;2;37;1987;5;2;;1200000
2024;1;76;2;28;1996;5;2;;1300000
2024;1;76;1;26;1998;5;2;;1300000
2024;1;76;1;38;1986;12;4;412;2600000
2024;1;76;2;46;1978;10;10;413;1300000
2024;1;76;1;66;1958;4;3;;1300000
2024;1;76;2;25;1999;8;4;1022;1300000
2024;1;76;2;23;2001;8;4;112;1300000
2024;1;76;1;23;2001;5;2;;1300000
2024;1;76;2;36;1988;10;10;413;1300000
2024;1;76;1;36;1988;5;2;;1300000
2024;1;76;1;35;1989;5;2;;1300000
2024;1;76;2;42;1982;4;2;;600000
2024;1;76;2;51;1973;3;5;;1300000
2024;1;76;2;20;2004;6;2;;1050000
2024;1;76;1;59;;3;5;;1300000
2024;1;76;2;43;1981;4;3;;600000
2024;1;76;1;36;1988;1;0;;600000
2024;1;76;1;37;1987;4;2;;2050000
2024;1;76;1;25;1999;4;2;;900000
2024;1;76;1;20;2004;5;2;;1600000
2024;1;76;1;45;1979;6;2;;1300000
2024;1;76;2;44;1980;6;2;;1462000
2024;1;76;1;56;1968;1;0;;450000
2024;1;76;2;35;1989;10;0;111;1300000
2024;1;76;2;41;1983;5;2;;1560000
2024;1;76;1;26;1998;5;2;;600000
2024;1;76;1;24;2000;4;1;;450000
2024;1;76;2;51;1973;3;5;;1300000
2024;1;76;1;38;1986;5;2;;500000
2024;1;76;2;40;1984;6;2;;500000
2024;1;76;1;23;2001;6;2;;1300000
2024;1;52;1;46;1978;5;2;;500000
2024;1;52;1;29;1995;10;10;1014;2000000
2024;1;52;1;26;1998;10;10;215;1200000
2024;1;52;2;43;1981;5;2;;955000
2024;1;52;1;55;1969;3;5;;2000000
2024;1;52;2;29;1995;5;2;;500000
2024;1;52;1;69;1955;5;2;;400000
2024;1;52;2;32;1992;5;2;;400000
2024;1;52;2;50;1974;11;2;114;6400000
2024;1;52;1;61;1963;4;1;;500000
2024;1;52;1;56;1968;9;6;819;1800000
2024;1;52;1;75;1949;5;2;;500000
2024;1;52;2;51;1973;5;2;;500000
2024;1;52;2;43;1980;5;2;;450000
2024;1;52;1;53;1971;5;2;;400000
2024;1;52;1;43;1981;3;5;;1700000
2024;1;52;2;33;1991;5;2;;1300000
2024;1;52;2;65;1958;1;0;;1080000
2024;1;52;1;45;1979;3;5;;920000
2024;1;52;2;73;1951;1;0;;350000
2024;1;52;1;45;1979;3;4;;540000
2024;1;52;1;37;1987;4;3;;380000
2024;1;52;1;64;1960;3;1;;540000
2024;1;52;1;56;1968;3;5;;400000
2024;1;52;1;15;2009;4;2;;400000
2024;1;52;1;74;1950;3;5;;3500000
2024;1;52;2;93;1931;5;2;;2100000
2024;1;52;1;65;1959;3;2;;1080000
2024;1;52;1;72;1952;3;2;;1100000
2024;1;52;1;68;1956;1;0;;1480000
2024;1;52;1;44;1980;4;4;;400000
2024;1;52;2;37;1987;1;0;;600000
2024;1;52;1;20;2004;5;2;;1100000
2024;1;52;2;50;1974;1;0;;450000
2024;1;52;1;72;1952;1;0;;600000
2024;1;52;2;31;1993;3;3;;400000
2024;1;52;2;27;1997;3;3;;384000
2024;1;52;1;17;2007;4;1;;500000
2024;1;52;2;38;1986;3;5;;400000
2024;1;52;1;36;1988;1;0;;900000
2024;1;52;1;68;1956;1;0;;320000
2024;1;52;1;30;1994;3;2;;900000
2024;1;52;1;26;1998;1;0;;500000
2024;1;52;1;47;1977;7;4;;2000000
2024;1;52;1;18;2006;4;3;;900000
2024;1;52;1;24;2000;5;2;;1200000
2024;1;52;2;27;1997;4;4;;1700000
2024;1;52;1;18;2006;3;5;;400000
2024;1;52;2;47;1977;3;5;;1170000
2024;1;52;2;47;1977;3;2;;1604000
2024;1;52;2;41;1983;5;2;;350000
2024;1;52;2;52;1972;4;2;;1100000
2024;1;52;1;23;2001;5;2;;400000
2024;1;52;2;25;1999;5;1;;600000
2024;1;52;2;46;1978;5;2;;400000
2024;1;52;1;17;2007;5;2;;500000
2024;1;52;1;73;1951;1;0;;600000
2024;1;52;2;42;1982;5;2;;818000
2024;1;52;2;34;1990;5;2;;870000
2024;1;52;1;25;1999;5;2;;1300000
2024;1;52;1;34;1990;5;2;;2600000
2024;1;52;1;20;2004;10;1;521;252000
2024;1;52;1;28;1996;10;1;611;535000
2024;1;52;1;27;1997;5;2;;900000
2024;1;52;1;47;1977;4;1;;1584000
2024;1;52;2;40;1984;4;4;;336000
2024;1;52;2;53;1971;3;4;;1500000
2024;1;52;2;26;1998;5;2;;1800000
2024;1;52;2;57;1967;5;2;;400000
2024;1;52;2;28;1996;4;4;;400000
2024;1;52;2;28;1996;4;1;;600000
2024;1;52;1;53;1971;5;2;;2000000
2024;1;52;2;50;1974;4;3;;1500000
2024;1;52;2;27;1997;10;10;112;500000
2024;1;52;2;30;1994;5;2;;1200000
2024;1;52;1;24;2000;10;10;411;1300000
2024;1;52;1;52;1972;12;4;413;500000
2024;1;52;2;28;1996;10;12;912;3500000
2024;1;52;1;26;1998;10;10;719;1300000
2024;1;52;1;50;1974;3;1;;1200000
2024;1;52;2;49;1975;5;2;;1750000
2024;1;52;2;44;1980;5;2;;900000
2024;1;52;2;47;1977;4;2;;450000
2024;1;52;1;22;2002;5;2;;900000
2024;1;52;1;35;1989;5;2;;3400000
2024;1;52;2;39;1985;3;4;;500000
2024;1;52;1;42;1982;3;5;;600000
2024;1;52;1;64;1960;3;3;;500000
2024;1;52;1;50;1974;3;5;;2000000
2024;1;52;2;59;1965;3;5;;400000
2024;1;52;1;30;1994;4;2;;1200000
2024;1;52;2;30;1994;5;2;;400000
2024;1;52;2;53;1971;3;3;;500000
2024;1;52;1;39;1985;3;5;;600000
2024;1;52;1;37;1987;3;5;;1400000
2024;1;52;2;34;1990;4;2;;2460000
2024;1;52;1;20;2004;5;2;;1200000
2024;1;52;2;45;1979;3;2;;1240000
2024;1;52;1;72;1952;3;3;;240000
2024;1;52;2;72;1952;3;3;;920000
2024;1;52;2;26;1998;5;2;;360000
2024;1;52;2;54;1970;1;0;;360000
2024;1;52;1;24;2000;10;9;223;1300000
2024;1;52;1;40;1984;5;2;;500000
2024;1;52;2;51;1973;3;5;;360000
2024;1;52;2;26;1998;5;2;;1800000
2024;1;52;2;19;2005;5;2;;360000
2024;1;52;1;40;1984;4;3;;900000
2024;1;52;2;42;1982;3;5;;400000
2024;1;52;1;19;2005;5;2;;500000
2024;1;52;1;33;1991;5;2;;1535000
2024;1;52;1;75;1949;3;5;;250000
2024;1;52;2;60;1964;3;3;;600000
2024;1;52;2;22;2002;10;5;411;1600000
2024;1;52;2;27;1997;5;2;;600000
2024;1;52;2;34;1990;5;2;;400000
2024;1;52;1;64;1960;12;4;2198;3600000
2024;1;52;1;72;1952;3;2;;225000
2024;1;52;1;64;1960;11;2;613;5500000
2024;1;52;2;55;1969;1;0;;2000000
2024;1;52;2;57;1967;5;2;;960000
2024;1;52;1;17;2007;5;1;;350000
2024;1;52;1;18;2006;4;3;;1880000
2024;1;52;1;24;2000;3;5;;400000
2024;1;52;1;56;1968;3;1;;400000
2024;1;52;1;49;1975;4;1;;1100000
2024;1;52;1;23;2001;4;2;;1100000
2024;1;52;2;56;1968;3;1;;1200000
2024;1;52;1;17;2007;5;2;;1200000
2024;1;52;1;62;1962;3;3;;350000
2024;1;52;2;27;1997;10;10;413;600000
2024;1;52;1;47;1977;3;2;;630000
2024;1;52;1;28;1995;5;2;;600000
2024;1;52;2;52;1972;3;1;;320000
2024;1;52;2;28;1996;9;4;521;500000
2024;1;52;2;50;1974;3;5;;400000
2024;1;52;1;36;1988;3;1;;420000
2024;1;52;1;35;1989;5;2;;500000
2024;1;52;1;76;1948;1;0;;500000
2024;1;52;1;62;1962;3;3;;1300000
2024;1;52;1;54;1970;3;5;;250000
2024;1;52;2;53;1971;3;3;;240000
2024;1;52;1;55;1969;3;1;;258000
2024;1;52;1;64;1960;3;3;;250000
2024;1;52;1;71;1953;1;0;;195000
2024;1;52;1;68;1956;1;0;;620000
2024;1;52;1;42;1982;3;5;;1150000
2024;1;52;1;25;1998;5;1;;1300000
2024;1;52;1;69;1955;3;1;;350000
2024;1;52;1;56;1968;3;3;;175000
2024;1;52;2;48;1976;3;1;;255000
2024;1;52;1;16;2008;5;2;;360000
2024;1;52;1;15;2009;5;0;;270000
2024;1;19;1;63;1961;5;2;;2000000
2024;1;19;1;75;;3;5;;500000
2024;1;19;1;58;1966;4;2;;600000
2024;1;19;1;50;1974;6;2;;400000
2024;1;19;2;67;1957;3;5;;500000
2024;1;19;1;63;1961;4;1;;500000
2024;1;19;1;32;1992;11;2;411;320000
2024;1;19;2;35;1989;11;2;919;2789000
2024;1;19;1;28;1996;4;4;;1264000
2024;1;19;1;35;1989;5;2;;600000
2024;1;19;2;53;1971;3;3;;225000
2024;1;19;2;70;1954;11;4;413;3600000
2024;1;19;1;44;1980;5;2;;1060000
2024;1;19;1;29;1995;4;1;;400000
2024;1;19;1;28;1996;4;4;;250000
2024;1;19;1;37;1987;3;4;;1100000
2024;1;19;1;75;1949;3;1;;500000
2024;1;19;1;64;1960;3;3;;250000
2024;1;19;1;71;1953;3;5;;1500000
2024;1;19;1;63;1961;5;2;;350000
2024;1;19;2;57;1967;3;5;;400000
2024;1;19;2;52;1972;3;2;;360000
2024;1;19;1;45;1979;3;2;;388000
2024;1;19;1;27;1997;5;2;;1400000
2024;1;19;2;32;1992;11;1;411;1200000
2024;1;19;1;26;1998;5;2;;2000000
2024;1;19;2;35;1989;5;2;;1300000
2024;1;19;1;18;2006;5;2;;175000
2024;1;19;2;23;2001;10;10;111;980000
2024;1;19;2;58;1966;5;2;;400000
2024;1;19;2;50;1974;5;2;;1300000
2024;1;19;1;28;1996;10;10;841;1500000
2024;1;19;2;38;1986;5;2;;1300000
2024;1;19;2;46;1978;3;5;;600000
2024;1;19;2;47;1977;5;2;;1300000
2024;1;19;2;53;1971;5;2;;900000
2024;1;19;1;46;1978;4;2;;250000
2024;1;19;1;31;1993;5;2;;1500000
2024;1;19;1;29;1995;5;2;;3140000
2024;1;19;1;30;1994;5;2;;1300000
2024;1;19;1;68;1956;3;2;;1500000
2024;1;19;2;27;1997;8;4;112;1200000
2024;1;19;1;34;1990;10;10;811;3100000
2024;1;19;2;33;1991;6;2;;1300000
2024;1;19;2;31;1993;5;2;;1300000
2024;1;19;1;29;1995;4;1;;1300000
2024;1;19;2;36;1988;4;2;;900000
2024;1;19;1;32;1992;5;1;;1600000
2024;1;19;1;52;1972;4;3;;1200000
2024;1;19;1;57;1967;3;5;;900000
2024;1;19;2;34;1990;8;4;1019;1300000
2024;1;19;1;59;1965;8;4;732;1500000
2024;1;19;1;22;2002;5;2;;1600000
2024;1;19;2;20;2004;8;4;11;1200000
2024;1;19;1;46;1978;8;4;1022;1600000
2024;1;19;2;35;1989;4;4;;240000
2024;1;19;1;30;1994;5;1;;900000
2024;1;19;2;45;1979;10;10;411;2600000
2024;1;19;2;52;1972;5;1;;1500000
2024;1;19;1;75;1949;3;1;;500000
2024;1;19;2;43;1981;9;6;414;1600000
2024;1;19;2;31;1993;6;2;;960000
2024;1;19;1;34;1990;5;2;;1600000
2024;1;19;2;31;1993;5;2;;1200000
2024;1;19;1;36;1988;10;10;613;2600000
2024;1;19;2;35;1989;10;10;111;500000
2024;1;19;1;38;1985;10;5;413;2000000
