directorio,secuencia_p,orden,hogar,regis,per,p3271,p6040,p3042,inglabo,id_registro_original
8469894,1,1,1,10,2025,2,49,3.0,1423000.0,58392
8448323,1,1,1,10,2025,2,58,5.0,1423000.0,28899
8468363,1,1,1,10,2025,1,40,8.0,1900000.0,54418
8445423,1,1,1,10,2025,1,63,3.0,1000000.0,22224
8449952,1,3,1,10,2025,1,25,10.0,600000.0,32528
8473290,1,2,1,10,2025,2,32,10.0,1800000.0,65617
8445323,1,1,1,10,2025,1,32,3.0,800000.0,21991
8439354,1,1,1,10,2025,1,84,4.0,3000000.0,8091
8469095,1,1,1,10,2025,2,50,9.0,1423500.0,56272
8473831,1,1,1,10,2025,1,59,1.0,900000.0,66350
8467051,1,4,1,10,2025,2,64,8.0,1800000.0,51198
8451182,1,2,1,10,2025,2,28,4.0,150000.0,35593
8440792,1,2,1,10,2025,2,47,3.0,1312000.0,11434
8449615,1,2,1,10,2025,1,62,1.0,370000.0,31665
8472342,1,3,1,10,2025,2,40,5.0,1000000.0,63828
8472054,1,2,1,10,2025,1,38,5.0,1300000.0,63196
8467323,1,3,1,10,2025,1,27,5.0,750000.0,51913
8441715,1,1,1,10,2025,1,36,10.0,4500000.0,13362
8471290,1,2,1,10,2025,2,29,11.0,1800000.0,61703
8471824,1,2,1,10,2025,1,25,5.0,1423500.0,62740
8463207,1,2,1,10,2025,2,51,8.0,1423500.0,42643
8463669,1,3,1,10,2025,1,19,5.0,1423500.0,43819
8463251,1,3,1,10,2025,1,42,10.0,1423000.0,42742
8451867,1,2,1,10,2025,1,31,5.0,1500000.0,37346
8467623,1,3,1,10,2025,1,32,10.0,200000.0,52662
8452249,1,1,1,10,2025,2,38,8.0,1400000.0,38321
8442090,1,1,1,10,2025,1,43,5.0,840000.0,14256
8469589,1,2,1,10,2025,1,35,3.0,400000.0,57600
8448782,1,2,1,10,2025,2,35,10.0,2500000.0,29871
8466367,1,7,1,10,2025,1,23,6.0,900000.0,49529
8473706,1,1,1,10,2025,2,54,11.0,5000000.0,66133
8464480,1,1,1,10,2025,1,70,3.0,400000.0,45565
8451040,1,2,1,10,2025,1,64,3.0,300000.0,35229
8473404,1,1,1,10,2025,1,49,5.0,1000000.0,65825
8471426,1,1,1,10,2025,2,27,8.0,1690000.0,61961
8438537,1,2,1,10,2025,2,34,5.0,1423500.0,6259
8447206,1,1,1,10,2025,2,59,6.0,600000.0,26357
8440393,1,2,1,10,2025,1,52,3.0,500000.0,10448
8468955,1,2,1,10,2025,1,57,3.0,7500000.0,55904
8442186,1,3,1,10,2025,1,20,5.0,1423500.0,14492
8444467,1,1,1,10,2025,1,39,3.0,1423500.0,20215
8443732,1,2,1,10,2025,2,31,12.0,2700000.0,18353
8442137,1,4,1,10,2025,1,23,5.0,700000.0,14357
8472226,1,1,1,10,2025,2,41,8.0,1423500.0,63576
8450887,1,1,1,10,2025,1,58,10.0,4000000.0,34824
8448987,1,1,1,10,2025,1,62,6.0,2700000.0,30195
8440764,1,1,1,10,2025,2,51,10.0,3000000.0,11367
8440930,1,2,1,10,2025,2,51,5.0,1423500.0,11752
8452048,1,1,1,10,2025,2,28,5.0,2000000.0,37798
8470471,1,3,1,10,2025,2,65,4.0,150000.0,59820
8466840,1,1,1,10,2025,1,25,3.0,750000.0,50695
8462773,1,1,1,10,2025,2,51,4.0,1600000.0,41730
8469026,1,1,1,10,2025,1,64,1.0,900000.0,56084
8449934,1,1,1,10,2025,2,38,10.0,300000.0,32462
8448727,1,2,1,10,2025,2,43,1.0,540000.0,29756
8466394,1,1,1,10,2025,1,67,3.0,0.0,49590
8468393,1,1,1,10,2025,1,49,10.0,4269000.0,54518
8467808,1,1,1,10,2025,2,42,4.0,1300000.0,53091
8467692,1,2,1,10,2025,2,37,8.0,2500000.0,52824
8472234,1,3,1,10,2025,1,29,6.0,2200000.0,63602
8451645,1,1,1,10,2025,1,35,4.0,1500000.0,36748
8467575,1,1,1,10,2025,2,59,1.0,1000000.0,52514
8446053,1,2,1,10,2025,2,28,9.0,500000.0,23669
8448434,1,3,1,10,2025,1,26,1.0,1000000.0,29143
8450585,1,1,1,10,2025,1,38,8.0,1800000.0,34109
8465349,1,1,1,10,2025,2,41,8.0,2000000.0,47458
8436590,1,1,1,10,2025,2,51,10.0,775000.0,1543
8463328,1,3,1,10,2025,1,17,6.0,400000.0,42957
8448010,1,3,1,10,2025,1,29,10.0,2900000.0,28257
8447314,1,2,1,10,2025,2,36,5.0,1200000.0,26677
8446825,1,1,1,10,2025,1,31,8.0,1423500.0,25586
8472240,1,2,1,10,2025,2,30,5.0,1423500.0,63611
8469181,1,2,1,10,2025,1,61,3.0,700000.0,56530
8438383,1,1,1,10,2025,2,34,8.0,1623500.0,5879
8436173,1,3,1,10,2025,2,37,6.0,1783500.0,552
8465570,1,1,1,10,2025,2,40,5.0,800000.0,47883
8462680,1,2,1,10,2025,2,75,3.0,112500.0,41524
8438950,1,1,1,10,2025,2,29,5.0,800000.0,7154
8470074,1,5,1,10,2025,1,35,5.0,1500000.0,58873
8449837,1,1,1,10,2025,2,20,5.0,900000.0,32226
8452478,1,1,1,10,2025,1,32,4.0,1800000.0,38931
8441181,1,2,1,10,2025,2,33,5.0,1900000.0,12243
8448767,1,3,1,10,2025,2,21,9.0,2900000.0,29843
8470575,1,2,1,10,2025,2,35,5.0,2000000.0,60057
8468719,1,2,1,10,2025,2,20,5.0,500000.0,55325
8467722,1,2,1,10,2025,1,29,10.0,2000000.0,52885
8473718,1,3,1,10,2025,2,49,5.0,800000.0,66166
8441518,1,2,1,10,2025,2,31,10.0,4500000.0,12923
8467067,1,2,1,10,2025,2,60,3.0,300000.0,51240
8443076,1,3,1,10,2025,2,20,4.0,1300000.0,16660
8451376,1,3,1,10,2025,1,48,5.0,1500000.0,36106
8443035,1,1,1,10,2025,2,24,5.0,1200000.0,16566
8441713,1,2,1,10,2025,1,48,3.0,1000000.0,13357
8436843,1,1,1,10,2025,2,32,6.0,1650000.0,2190
8445197,1,1,1,10,2025,1,40,5.0,1600000.0,21611
8452104,1,1,1,10,2025,1,25,10.0,700000.0,37957
8469957,1,3,1,10,2025,1,55,5.0,1423500.0,58569
8469893,1,2,1,10,2025,1,29,5.0,3000000.0,58391
8473383,1,1,1,10,2025,1,31,5.0,1500000.0,65794
8444184,1,1,1,10,2025,1,42,10.0,800000.0,19494
8444005,1,3,1,10,2025,1,25,5.0,1200000.0,19051
8468375,1,3,1,10,2025,1,20,5.0,400000.0,54461
8438937,1,2,1,10,2025,1,40,5.0,1800000.0,7127
8448436,1,4,1,10,2025,1,30,5.0,1533000.0,29152
8450766,1,1,1,10,2025,1,74,4.0,2100000.0,34551
8441355,1,2,1,10,2025,1,36,10.0,5500000.0,12581
8470210,1,2,1,10,2025,2,29,5.0,2882000.0,59175
8463644,1,2,1,10,2025,1,58,3.0,150000.0,43765
8436812,1,1,1,10,2025,1,45,10.0,6000000.0,2087
8440838,1,1,1,10,2025,1,62,5.0,1300000.0,11568
8439456,1,1,1,10,2025,2,32,5.0,1000000.0,8319
8451249,1,1,1,10,2025,2,48,5.0,1300000.0,35772
8468491,1,1,1,10,2025,2,56,3.0,800000.0,54755
8445303,1,2,1,10,2025,2,24,5.0,140000.0,21931
8442539,1,1,1,10,2025,2,36,5.0,600000.0,15362
8443297,1,1,1,10,2025,2,51,8.0,1423500.0,17204
8436823,1,1,1,10,2025,1,67,10.0,6000000.0,2111
8467077,1,1,1,10,2025,1,31,5.0,1423500.0,51276
8451860,1,3,1,10,2025,2,42,10.0,3000000.0,37332
8446234,1,2,1,10,2025,2,44,8.0,500000.0,24131
8438530,1,1,1,10,2025,1,36,5.0,1423500.0,6238
8445302,1,1,1,10,2025,1,83,3.0,350000.0,21929
8469666,1,2,1,10,2025,2,57,8.0,1423500.0,57837
8468525,1,1,1,10,2025,1,24,5.0,3000000.0,54851
8443803,1,5,1,10,2025,1,41,8.0,1423000.0,18539
8450617,1,3,1,10,2025,1,18,3.0,1200000.0,34190
8452450,1,1,1,10,2025,2,55,8.0,1423500.0,38851
8467537,1,2,1,10,2025,2,24,4.0,240000.0,52427
8440822,1,2,1,10,2025,1,45,10.0,2500000.0,11521
8451061,1,1,1,10,2025,1,52,4.0,1823500.0,35275
8451876,3,1,3,10,2025,2,34,5.0,1400000.0,37366
8437428,1,3,1,10,2025,1,21,10.0,1423500.0,3795
8452353,1,2,1,10,2025,1,67,5.0,600000.0,38591
8469798,1,1,1,10,2025,1,64,10.0,1400000.0,58186
8463543,1,1,1,10,2025,2,26,8.0,1623000.0,43542
8448299,1,1,1,10,2025,1,36,5.0,900000.0,28864
8471019,1,1,1,10,2025,2,28,9.0,2300000.0,61171
8469455,1,1,1,10,2025,2,41,5.0,1500000.0,57229
8449501,1,1,1,10,2025,2,40,5.0,300000.0,31398
8445778,1,1,1,10,2025,1,55,10.0,1700000.0,23028
8451811,1,2,1,10,2025,2,43,10.0,4700000.0,37209
8462721,1,1,1,10,2025,2,40,5.0,1800000.0,41645
8446390,1,2,1,10,2025,2,49,3.0,500000.0,24590
8447361,1,1,1,10,2025,1,48,5.0,1200000.0,26785
8472693,1,1,1,10,2025,2,57,1.0,200000.0,64523
8439895,1,1,1,10,2025,2,26,10.0,4500000.0,9439
8450762,1,1,1,10,2025,1,38,10.0,5000000.0,34544
8439867,1,2,1,10,2025,2,26,8.0,1423500.0,9360
8442621,1,1,1,10,2025,1,53,5.0,1950000.0,15522
8452417,1,1,1,10,2025,2,34,5.0,300000.0,38758
8467505,1,1,1,10,2025,2,59,5.0,1500000.0,52362
8436926,1,1,1,10,2025,2,34,10.0,3000000.0,2513
8441168,1,1,1,10,2025,2,42,6.0,1563500.0,12220
8449209,1,2,1,10,2025,1,36,3.0,1350000.0,30625
8446390,1,3,1,10,2025,2,28,1.0,150000.0,24591
8441260,1,4,1,10,2025,2,30,8.0,1400000.0,12419
8447964,1,2,1,10,2025,2,67,3.0,2000000.0,28159
8452142,1,2,1,10,2025,2,39,5.0,720000.0,38052
8438034,1,1,1,10,2025,1,59,4.0,1000000.0,5068
8450716,1,2,1,10,2025,2,44,5.0,1423500.0,34432
8450044,1,1,1,10,2025,1,49,5.0,2000000.0,32756
8464769,1,1,1,10,2025,1,55,5.0,2500000.0,46235
8447639,1,1,1,10,2025,1,45,5.0,1800000.0,27406
8451480,1,1,1,10,2025,2,61,4.0,450000.0,36356
8437407,1,5,1,10,2025,2,45,10.0,300000.0,3736
8471875,1,2,1,10,2025,2,24,5.0,1623500.0,62842
8465094,1,2,1,10,2025,2,31,7.0,1423500.0,46991
8436550,1,3,1,10,2025,2,21,10.0,1623000.0,1452
8438358,1,1,1,10,2025,2,32,5.0,1623500.0,5810
8473339,1,1,1,10,2025,1,53,8.0,2000000.0,65723
8473226,1,1,1,10,2025,2,38,8.0,1423500.0,65488
8449845,1,3,1,10,2025,2,46,3.0,2423500.0,32250
8467626,1,1,1,10,2025,1,54,5.0,870000.0,52668
8451683,1,1,1,10,2025,2,26,5.0,300000.0,36862
8468884,1,2,1,10,2025,2,43,8.0,1423500.0,55756
8441262,1,1,1,10,2025,2,53,6.0,2500000.0,12423
8444126,1,1,1,10,2025,1,71,5.0,700000.0,19374
8466069,1,2,1,10,2025,2,33,11.0,5697000.0,48906
8439252,1,1,1,10,2025,2,27,8.0,1423500.0,7834
8450192,1,1,1,10,2025,2,49,3.0,800000.0,33134
8469332,1,3,1,10,2025,1,30,5.0,1423500.0,56954
8447171,1,2,1,10,2025,2,49,5.0,300000.0,26286
8437023,1,1,1,10,2025,1,29,10.0,1500000.0,2766
8438439,1,4,1,10,2025,2,24,5.0,1423500.0,6007
8466904,1,1,1,10,2025,2,38,6.0,1423500.0,50858
8440788,1,2,1,10,2025,1,66,1.0,600000.0,11427
8462872,1,2,1,10,2025,2,51,3.0,1423500.0,41932
8441216,1,1,1,10,2025,2,48,1.0,650000.0,12328
8466639,1,1,1,10,2025,1,40,5.0,2200000.0,50243
8471293,1,3,1,10,2025,1,45,5.0,1423500.0,61713
8438256,1,1,1,10,2025,1,53,5.0,1400000.0,5516
8436038,1,1,1,10,2025,2,56,8.0,2500000.0,248
8443026,1,1,1,10,2025,2,27,10.0,1900000.0,16531
8467187,1,2,1,10,2025,2,62,8.0,2000000.0,51599
8436255,1,1,1,10,2025,2,35,4.0,600000.0,746
8450872,1,3,1,10,2025,1,27,8.0,2700000.0,34800
8464569,1,5,1,10,2025,2,38,11.0,1400000.0,45779
8466792,2,1,2,10,2025,2,26,5.0,1500000.0,50579
8468449,1,1,1,10,2025,1,58,5.0,1423500.0,54666
8441766,1,1,1,10,2025,2,32,9.0,4000000.0,13447
8446364,1,1,1,10,2025,1,32,12.0,6200000.0,24528
8469361,1,1,1,10,2025,2,28,8.0,1000000.0,57018
8466656,1,1,1,10,2025,1,31,4.0,1400000.0,50279
8436594,1,1,1,10,2025,1,44,5.0,2380000.0,1555
8450359,1,1,1,10,2025,2,40,6.0,900000.0,33570
8439261,1,2,1,10,2025,1,70,5.0,700000.0,7848
8439303,1,1,1,10,2025,2,36,5.0,700000.0,7970
8468387,1,1,1,10,2025,1,63,3.0,960000.0,54506
8436265,1,2,1,10,2025,2,40,5.0,1000000.0,771
8442029,1,1,1,10,2025,2,56,3.0,2000000.0,14121
8473570,1,1,1,10,2025,1,48,10.0,25000000.0,65853
8465639,1,3,1,10,2025,2,62,5.0,400000.0,48001
8445299,1,1,1,10,2025,2,30,10.0,650000.0,21921
8443611,1,3,1,10,2025,2,46,8.0,1423500.0,18042
8452205,1,1,1,10,2025,2,42,6.0,1800000.0,38209
8446089,1,3,1,10,2025,1,26,4.0,1400000.0,23743
8472570,1,2,1,10,2025,2,57,5.0,1423500.0,64244
8473167,1,2,1,10,2025,2,67,3.0,800000.0,65361
8465805,1,2,1,10,2025,2,27,10.0,2000000.0,48349
8449298,1,1,1,10,2025,1,56,1.0,1573500.0,30867
8469863,1,2,1,10,2025,2,28,10.0,2800000.0,58331
8446127,1,5,1,10,2025,1,40,8.0,2846000.0,23850
8472768,1,1,1,10,2025,2,39,4.0,1000000.0,64682
8465093,1,1,1,10,2025,2,43,10.0,6500000.0,46988
8445867,1,1,1,10,2025,2,54,3.0,500000.0,23218
8445391,1,1,1,10,2025,1,63,5.0,1800000.0,22142
8467178,1,1,1,10,2025,2,46,5.0,600000.0,51577
8469344,1,2,1,10,2025,1,63,3.0,800000.0,56987
8440579,1,2,1,10,2025,1,52,3.0,300000.0,10888
8471308,1,2,1,10,2025,2,47,5.0,1423500.0,61735
8437316,1,4,1,10,2025,2,25,8.0,1550000.0,3503
8449359,1,1,1,10,2025,1,39,3.0,2400000.0,31036
8437016,1,1,1,10,2025,2,36,12.0,6800000.0,2747
8441942,1,1,1,10,2025,1,38,4.0,1000000.0,13911
8463895,1,2,1,10,2025,2,39,10.0,1423500.0,44340
8436223,1,1,1,10,2025,2,30,5.0,1500000.0,674
8464611,1,2,1,10,2025,2,32,10.0,2700000.0,45881
8463075,1,2,1,10,2025,1,19,4.0,950000.0,42364
8449296,1,1,1,10,2025,1,58,5.0,1500000.0,30859
8441286,1,1,1,10,2025,1,57,8.0,2000000.0,12451
8448302,1,1,1,10,2025,2,54,5.0,1423500.0,28867
8470990,1,3,1,10,2025,1,24,10.0,1900000.0,61105
8463221,1,2,1,10,2025,1,35,5.0,200000.0,42679
8441606,1,1,1,10,2025,1,50,5.0,2000000.0,13122
8469790,1,1,1,10,2025,2,42,9.0,400000.0,58168
8463417,1,2,1,10,2025,1,61,10.0,1500000.0,43227
8440248,1,2,1,10,2025,1,31,10.0,5700000.0,10099
8470681,1,2,1,10,2025,2,19,5.0,1700000.0,60310
8471525,1,3,1,10,2025,2,30,10.0,800000.0,62110
8472831,1,2,1,10,2025,2,34,6.0,1423500.0,64777
8464833,1,1,1,10,2025,2,56,4.0,3500000.0,46352
8437456,1,2,1,10,2025,1,38,10.0,3800000.0,3867
8451568,1,4,1,10,2025,1,27,10.0,6000000.0,36566
8471296,1,2,1,10,2025,1,61,3.0,480000.0,61715
8442798,1,2,1,10,2025,2,34,5.0,650000.0,15949
8449383,1,1,1,10,2025,1,51,4.0,1400000.0,31101
8438465,1,1,1,10,2025,1,34,5.0,1423500.0,6073
8461912,1,1,1,10,2025,1,58,3.0,1400000.0,39730
8441907,1,2,1,10,2025,2,24,10.0,900000.0,13820
8445667,1,2,1,10,2025,2,24,6.0,16000000.0,22799
8441912,1,1,1,10,2025,2,48,8.0,2600000.0,13836
8437657,1,3,1,10,2025,1,19,4.0,1000000.0,4296
8451418,1,3,1,10,2025,2,20,5.0,1423500.0,36215
8467600,1,3,1,10,2025,1,37,5.0,1500000.0,52603
8439646,1,1,1,10,2025,1,43,11.0,3000000.0,8784
8470692,1,1,1,10,2025,1,45,8.0,1423000.0,60342
8443182,1,2,1,10,2025,2,20,5.0,1000000.0,16906
8444764,1,2,1,10,2025,2,43,4.0,260000.0,21007
8442615,1,1,1,10,2025,1,63,4.0,1200000.0,15508
8466222,1,1,1,10,2025,1,59,5.0,7000000.0,49235
8470428,1,1,1,10,2025,2,44,5.0,160000.0,59713
8468746,1,1,1,10,2025,2,33,10.0,300000.0,55394
8451737,1,4,1,10,2025,1,26,5.0,1500000.0,37010
8472283,1,2,1,10,2025,1,54,5.0,1423500.0,63709
8471822,1,2,1,10,2025,1,50,5.0,1200000.0,62738
8442302,1,2,1,10,2025,1,58,4.0,1423500.0,14776
8438799,1,2,1,10,2025,1,28,10.0,3000000.0,6850
8462997,1,2,1,10,2025,1,31,6.0,500000.0,42189
8472857,1,1,1,10,2025,1,54,4.0,14000000.0,64842
8470996,1,4,1,10,2025,1,26,10.0,1423500.0,61120
8439606,1,1,1,10,2025,1,57,5.0,1000000.0,8678
8450435,1,1,1,10,2025,2,51,3.0,400000.0,33752
8443976,1,2,1,10,2025,2,39,5.0,1625000.0,18970
8464777,1,1,1,10,2025,2,43,10.0,2860000.0,46256
8446500,1,1,1,10,2025,1,58,4.0,1600000.0,24843
8469760,1,2,1,10,2025,2,28,5.0,2400000.0,58080
8437298,1,2,1,10,2025,1,56,3.0,1000000.0,3455
8440791,1,1,1,10,2025,2,47,3.0,750000.0,11432
8472675,1,1,1,10,2025,2,40,5.0,200000.0,64474
8446869,1,2,1,10,2025,2,62,11.0,2000000.0,25695
8469480,1,1,1,10,2025,2,44,3.0,1000000.0,57301
8466764,1,1,1,10,2025,2,39,4.0,950000.0,50531
8465776,1,2,1,10,2025,2,24,10.0,3000000.0,48285
8448461,1,1,1,10,2025,2,58,9.0,2800000.0,29192
8449230,1,1,1,10,2025,1,51,3.0,1000000.0,30676
8461761,1,4,1,10,2025,1,32,5.0,2900000.0,39312
8452207,1,1,1,10,2025,2,67,10.0,200000.0,38215
8466569,1,1,1,10,2025,2,54,3.0,1000000.0,50073
8436907,1,2,1,10,2025,2,49,5.0,180000.0,2447
8463828,1,1,1,10,2025,1,28,5.0,2400000.0,44216
8472213,1,2,1,10,2025,1,55,4.0,280000.0,63557
8467002,1,4,1,10,2025,1,23,5.0,500000.0,51099
8451655,1,1,1,10,2025,2,39,8.0,1650000.0,36788
8449224,1,4,1,10,2025,1,29,5.0,1200000.0,30662
8437255,1,1,1,10,2025,1,64,3.0,700000.0,3317
8445294,1,1,1,10,2025,1,70,4.0,500000.0,21904
8444934,1,1,1,10,2025,1,42,10.0,4000000.0,21452
8444084,1,1,1,10,2025,1,55,5.0,1050000.0,19291
8445179,1,1,1,10,2025,1,64,3.0,1600000.0,21562
8450393,1,1,1,10,2025,1,50,13.0,9724000.0,33647
8439422,1,1,1,10,2025,2,64,1.0,300000.0,8241
8449397,1,1,1,10,2025,1,30,5.0,2400000.0,31139
8439572,1,3,1,10,2025,2,47,5.0,714250.0,8594
8465027,1,2,1,10,2025,1,19,5.0,1423500.0,46827
8439343,1,1,1,10,2025,2,57,10.0,3000000.0,8064
8447157,1,1,1,10,2025,1,55,3.0,440000.0,26271
8443997,1,3,1,10,2025,2,55,5.0,1320000.0,19026
8437514,1,1,1,10,2025,1,61,10.0,3800000.0,4032
8437111,1,2,1,10,2025,2,42,6.0,1423500.0,2972
8468914,1,2,1,10,2025,2,38,4.0,800000.0,55838
8465368,1,1,1,10,2025,1,23,10.0,2000000.0,47494
8440468,1,1,1,10,2025,1,44,6.0,1423500.0,10588
8444897,1,1,1,10,2025,1,34,11.0,3100000.0,21346
8436005,1,3,1,10,2025,2,44,1.0,200000.0,133
8446189,1,2,1,10,2025,2,26,10.0,2000000.0,23998
8470115,1,2,1,10,2025,1,53,3.0,600000.0,58970
8462406,1,1,1,10,2025,1,51,3.0,1500000.0,40912
8444061,1,2,1,10,2025,1,32,5.0,1700000.0,19224
8466685,1,1,1,10,2025,2,57,3.0,720000.0,50353
8442470,1,1,1,10,2025,1,46,5.0,1423500.0,15201
8466040,1,4,1,10,2025,2,23,5.0,1423500.0,48867
8446819,1,2,1,10,2025,1,22,5.0,1423000.0,25575
8443686,1,4,1,10,2025,1,20,4.0,2190000.0,18246
8436721,1,1,1,10,2025,2,25,9.0,1400000.0,1895
8446114,1,4,1,10,2025,1,30,5.0,1400000.0,23812
8437937,1,1,1,10,2025,2,60,4.0,1100000.0,4875
8467466,1,1,1,10,2025,1,58,10.0,3000000.0,52271
8436503,1,1,1,10,2025,2,51,9.0,2300000.0,1313
8437652,1,2,1,10,2025,2,54,11.0,5000000.0,4289
8462534,1,1,1,10,2025,1,43,5.0,2800000.0,41222
8470525,1,5,1,10,2025,2,24,8.0,1423500.0,59927
8470828,1,2,1,10,2025,1,61,3.0,1423500.0,60739
8447640,1,5,1,10,2025,1,19,5.0,800000.0,27414
8464072,1,2,1,10,2025,2,34,8.0,1600000.0,44715
8448275,1,1,1,10,2025,2,55,3.0,600000.0,28823
8448528,1,2,1,10,2025,1,39,3.0,1550000.0,29337
8465971,1,2,1,10,2025,2,43,11.0,3500000.0,48721
8469786,1,3,1,10,2025,2,51,3.0,1200000.0,58156
8437028,1,2,1,10,2025,2,27,10.0,2000000.0,2776
8466694,1,2,1,10,2025,2,31,10.0,4000000.0,50370
8449799,1,1,1,10,2025,1,47,4.0,600000.0,32134
8449822,1,2,1,10,2025,1,45,5.0,900000.0,32189
8471841,1,1,1,10,2025,2,60,3.0,500000.0,62767
8437634,1,2,1,10,2025,2,26,10.0,600000.0,4245
8446066,1,1,1,10,2025,1,33,10.0,4100000.0,23691
8447578,1,3,1,10,2025,2,23,4.0,800000.0,27271
8466316,1,2,1,10,2025,2,24,5.0,800000.0,49367
8464901,1,1,1,10,2025,2,34,5.0,920000.0,46505
8463228,1,1,1,10,2025,2,37,11.0,3500000.0,42688
8439170,1,2,1,10,2025,2,55,12.0,3000000.0,7655
8473873,1,3,1,10,2025,2,29,8.0,1423500.0,66463
8448760,1,1,1,10,2025,1,65,5.0,1500000.0,29833
8444358,1,1,1,10,2025,2,39,3.0,100000.0,19918
8445684,1,5,1,10,2025,1,55,1.0,1400000.0,22840
8443243,1,1,1,10,2025,1,45,3.0,400000.0,17036
8446668,1,1,1,10,2025,1,69,10.0,5000000.0,25293
8442248,1,1,1,10,2025,2,31,10.0,3200000.0,14656
8463274,1,2,1,10,2025,2,38,5.0,1423500.0,42829
8436312,1,2,1,10,2025,2,23,10.0,750000.0,889
8439723,1,1,1,10,2025,2,48,3.0,800000.0,8996
8439248,1,2,1,10,2025,1,25,8.0,2200000.0,7822
8437648,1,2,1,10,2025,1,37,5.0,3500000.0,4276
8445696,1,1,1,10,2025,1,63,5.0,2500000.0,22872
8451587,1,1,1,10,2025,1,27,5.0,1400000.0,36597
8451751,1,1,1,10,2025,2,41,10.0,3500000.0,37052
8463190,1,1,1,10,2025,2,43,5.0,1658000.0,42586
8439176,1,2,1,10,2025,2,46,12.0,6300000.0,7676
8449544,1,1,1,10,2025,1,35,5.0,1800000.0,31508
8439613,1,3,1,10,2025,2,40,11.0,3030000.0,8698
8467560,1,2,1,10,2025,2,58,4.0,1500000.0,52474
8441430,1,1,1,10,2025,2,30,5.0,1000000.0,12731
8470255,1,1,1,10,2025,2,36,5.0,2000000.0,59290
8471749,1,1,1,10,2025,1,30,5.0,500000.0,62570
8441906,1,1,1,10,2025,1,50,3.0,1200000.0,13817
8443808,1,1,1,10,2025,1,32,5.0,1420000.0,18553
8449783,1,1,1,10,2025,2,62,3.0,1700000.0,32102
8470889,1,2,1,10,2025,2,20,5.0,1600000.0,60870
8437133,1,3,1,10,2025,2,37,11.0,5000000.0,3015
8466978,1,2,1,10,2025,2,68,1.0,150000.0,51021
8463437,1,1,1,10,2025,2,37,5.0,2000000.0,43288
8449223,1,2,1,10,2025,1,47,5.0,1400000.0,30658
8470357,1,1,1,10,2025,1,59,3.0,900000.0,59525
8447569,1,1,1,10,2025,2,32,5.0,1423500.0,27256
8439448,1,3,1,10,2025,2,23,5.0,1500000.0,8309
8440039,1,1,1,10,2025,2,45,12.0,6000000.0,9640
8440203,1,2,1,10,2025,1,23,4.0,1424000.0,9991
8446593,1,1,1,10,2025,2,52,5.0,840000.0,25102
8450990,1,4,1,10,2025,2,18,5.0,300000.0,35134
8439318,1,2,1,10,2025,1,36,3.0,650000.0,8008
8437504,1,1,1,10,2025,2,45,13.0,4000000.0,4007
8441358,1,3,1,10,2025,1,30,8.0,800000.0,12590
8441315,1,2,1,10,2025,2,49,11.0,9700000.0,12495
8465254,1,3,1,10,2025,1,37,5.0,800000.0,47335
8449932,1,1,1,10,2025,1,25,5.0,900000.0,32459
8451164,1,1,1,10,2025,2,33,5.0,1310000.0,35540
8448024,1,1,1,10,2025,1,50,11.0,3100000.0,28289
8468590,1,2,1,10,2025,2,53,5.0,2500000.0,54997
8444300,1,2,1,10,2025,2,33,5.0,800000.0,19771
8450299,1,2,1,10,2025,2,35,5.0,1423500.0,33411
8465655,1,1,1,10,2025,2,50,10.0,4000000.0,48048
8471547,1,2,1,10,2025,2,43,5.0,850000.0,62180
8436953,1,1,1,10,2025,1,38,8.0,750000.0,2598
8468083,1,2,1,10,2025,1,48,4.0,1600000.0,53816
8438313,1,2,1,10,2025,1,54,3.0,3000000.0,5685
8462404,1,2,1,10,2025,1,41,3.0,1600000.0,40909
8441633,1,2,1,10,2025,2,44,5.0,1500000.0,13169
8438666,1,1,1,10,2025,2,41,10.0,3500000.0,6548
8436950,1,3,1,10,2025,1,32,5.0,1423500.0,2586
8439275,1,1,1,10,2025,1,36,5.0,1400000.0,7884
8445447,1,1,1,10,2025,1,36,5.0,960000.0,22271
8436845,1,3,1,10,2025,1,26,5.0,1400000.0,2199
8464674,1,1,1,10,2025,2,60,5.0,1423500.0,46039
8470931,1,1,1,10,2025,1,19,5.0,3500000.0,60965
8464504,1,1,1,10,2025,2,44,5.0,300000.0,45625
8445942,1,2,1,10,2025,1,29,3.0,1423500.0,23385
8462378,1,1,1,10,2025,2,28,8.0,1800000.0,40847
8466116,1,1,1,10,2025,1,53,10.0,1500000.0,48999
8461933,1,2,1,10,2025,1,39,1.0,1200000.0,39802
8463273,1,2,1,10,2025,1,37,5.0,2360000.0,42824
8445785,1,1,1,10,2025,2,40,5.0,1500000.0,23044
8466477,1,1,1,10,2025,1,43,5.0,1480000.0,49835
8452535,1,2,1,10,2025,1,28,6.0,1423500.0,39083
8443297,1,2,1,10,2025,2,18,5.0,200000.0,17205
8452461,1,1,1,10,2025,2,28,10.0,5000000.0,38895
8438040,1,2,1,10,2025,2,59,3.0,800000.0,5091
8469416,1,2,1,10,2025,1,66,10.0,1200000.0,57156
8469020,1,3,1,10,2025,1,23,5.0,3000000.0,56070
8437876,1,1,1,10,2025,2,42,5.0,1560000.0,4759
8440409,1,1,1,10,2025,2,44,10.0,2023000.0,10472
8441510,1,1,1,10,2025,2,27,8.0,1300000.0,12903
